城市,行政区,供应公告标题,公告编号,公告类型,发布时间,网上创建时间,宗地编号：,宗地面积：,宗地坐落：,出让年限：,容积率：,建筑密度(%)：,绿化率(%)：,建筑限高(米)：,土地用途：,投资强度：,保证金：,起始价：,加价幅度：,挂牌开始时间：,挂牌截止时间：,提交书面申请地,缴纳竞买保证金截止时间,确认竞买资格时间,拍卖开始时间,拍卖挂牌进行地点,联系地址,联系人,联系电话,开户单位,开户银行,银行账号,内容链接,主键MD5,爬取时间
内蒙古,临河区,巴彦淖尔市国土资源局开发区分局国有土地使用权挂牌出让公告(巴开国土资告字[2010]22号),(巴开国土资告字[2010]22号),挂牌,2010/12/30,2010/12/30,201022,8074平方米,新华街北侧,40年,≤1.5,≤30,≥35,,其他商服用地,,10万元,268万元,5万元,2010年12月31土08时00分,2011年01月29土17时00分,巴彦淖尔市开发区管委会一楼国土资源局,2011年01月27土17时00分,2011年01月27土17时00分,,巴彦淖尔市开发区管委会一楼国土资源局,巴彦淖尔经济开发区管委会一楼国土资源局,王万成刘缘,7955299,巴彦淖尔市国土资源局巴彦淖尔经济技术开发区分局,百国建设银行巴彦淖尔胜利南路支行,15001676637050000347,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=91b94ca4-9faa-40fa-8334-4956494f2d51&sitePath=,6b827cac4ea4ef264568296c06c2fce0,2020-04-24 10:52:15
内蒙古,鄂尔多斯市本级,鄂尔多斯市国土资源局康巴什新区分局国有土地使用权挂牌出让公告(鄂康国土挂告字[2010]13号),(鄂康国土挂告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010-56,78377.53平方米,康巴什新区金港湾国际赛车城开拓路以南、金港湾大道以东,50年,≤0.2,≤15,≥30,≤24,文体娱乐用地,,1975.1138万元,,,2011年01月20土09时00分,2011年01月29土17时00分,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),2011年01月27土15时00分,2011年01月27土17时00分,,鄂尔多斯市国土资源局康巴什新区分局,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),,0477-8595992,,百国银行鄂尔多斯市分行康巴什支行,158727343748093001,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=fb527532-10c7-4909-a798-ecdb6a120d2a&sitePath=,bfdf3b2b33877b8a7f2ff5a5506d62b5,2020-04-24 10:52:21
内蒙古,鄂尔多斯市本级,鄂尔多斯市国土资源局康巴什新区分局国有土地使用权挂牌出让公告(鄂康国土挂告字[2010]13号),(鄂康国土挂告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010-57,65739.74平方米,康巴什新区金港湾国际赛车城金港湾大道东、包西铁路西、伊克昭街北,50年,≤0.2,≤15,≥30,≤24,文体娱乐用地,,1656.6413万元,,,2011年01月20土09时00分,2011年01月29土17时00分,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),2011年01月27土15时00分,2011年01月27土17时00分,,鄂尔多斯市国土资源局康巴什新区分局,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),,0477-8595992,,百国银行鄂尔多斯市分行康巴什支行,158727343748093001,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=fb527532-10c7-4909-a798-ecdb6a120d2a&sitePath=,bfdf3b2b33877b8a7f2ff5a5506d62b5,2020-04-24 10:52:21
内蒙古,鄂尔多斯市本级,鄂尔多斯市国土资源局康巴什新区分局国有土地使用权挂牌出让公告(鄂康国土挂告字[2010]13号),(鄂康国土挂告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010-58,39923.13平方米,康巴什新区金港湾国际赛车城金港湾大道东、伊克昭街北、包西铁路西,50年,≤0.2,≤15,≥30,≤24,文体娱乐用地,,1006.063万元,,,2011年01月20土09时00分,2011年01月29土17时00分,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),2011年01月27土15时00分,2011年01月27土17时00分,,鄂尔多斯市国土资源局康巴什新区分局,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),,0477-8595992,,百国银行鄂尔多斯市分行康巴什支行,158727343748093001,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=fb527532-10c7-4909-a798-ecdb6a120d2a&sitePath=,bfdf3b2b33877b8a7f2ff5a5506d62b5,2020-04-24 10:52:21
内蒙古,鄂尔多斯市本级,鄂尔多斯市国土资源局康巴什新区分局国有土地使用权挂牌出让公告(鄂康国土挂告字[2010]13号),(鄂康国土挂告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010-59,21451.1平方米,康巴什新区金港湾国际赛车城伊克昭街以南、金港湾大道以西、研发路以北,40年,≤2,≤30,≥25,≤50,商服用地,,1769.7185万元,,,2011年01月20土09时00分,2011年01月29土17时00分,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),2011年01月27土15时00分,2011年01月27土17时00分,,鄂尔多斯市国土资源局康巴什新区分局,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),,0477-8595992,,百国银行鄂尔多斯市分行康巴什支行,158727343748093001,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=fb527532-10c7-4909-a798-ecdb6a120d2a&sitePath=,bfdf3b2b33877b8a7f2ff5a5506d62b5,2020-04-24 10:52:21
内蒙古,鄂尔多斯市本级,鄂尔多斯市国土资源局康巴什新区分局国有土地使用权挂牌出让公告(鄂康国土挂告字[2010]13号),(鄂康国土挂告字[2010]13号),挂牌,2010/12/30,2010/12/30,2010-60,112228.8平方米,康巴什新区金港湾国际赛车城滨河路东、开发大道西、规划三路南、规划二路北,70年,≤1.6,≤20,≥35,≤24,住宅用地,,6060.3552万元,,,2011年01月20土09时00分,2011年01月29土17时00分,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),2011年01月27土15时00分,2011年01月27土17时00分,,鄂尔多斯市国土资源局康巴什新区分局,鄂尔多斯市国土资源局康巴什新区分局(康巴什新区管委会城市管理综合楼334室),,0477-8595992,,百国银行鄂尔多斯市分行康巴什支行,158727343748093001,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=fb527532-10c7-4909-a798-ecdb6a120d2a&sitePath=,bfdf3b2b33877b8a7f2ff5a5506d62b5,2020-04-24 10:52:21
内蒙古,商都县,商都县国土资源局国有土地使用权挂牌出让公告(商国土告字[2011]1号),(商国土告字[2011]1号),挂牌,2010/12/30,2010/12/30,2011-1,66670平方米,商张公路北,50年,≤1,≤0.3,,,工业用地,,200万元,400万元,0.5万元,2011年01月17土09时00分,2011年01月27土10时30分,商都县国土资源局土储百心,2011年01月25土17时00分,2011年01月26土17时00分,,商都县国土资源局四楼,商都县国土资源局土地储备百心,王先生、胡女士,0474-22708060474-6918584,商都县土地储备百心,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=c75517ac-4bcf-418a-b4ec-a13cb29e9a07&sitePath=,1edd5a6541ab5fcb9970c8a6cd770fd5,2020-04-24 10:53:05
内蒙古,东胜区,东胜区国土资源局国有土地使用权挂牌出让公告(东国土挂告字[2010]96号),(东国土挂告字[2010]96号),挂牌,2010/12/29,2010/12/29,2010-96-1KGD-A-13-02、03地块（部分）棚户区改造,29907.25平方米,民族街南辅路南、铜川路东辅路东、互通街西,40年,≤2,,,,住宿餐饮用地,900,130万元,630万元,,2011年01月19土08时30分,2011年01月28土15时00分,东胜区国土资源局土地交易所,2011年01月26土15时00分,2011年01月26土15时00分,,东胜区国土资源局土地交易所,鄂尔多斯市东胜区国土资源局,王金霞,8329402,鄂尔多斯市东胜区非税收入管理局,工行东胜区支行,0612080129026488436,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=3666ed4f-3113-40a6-9245-c5c892ca9576&sitePath=,43c222b079b8a7c9301740cb2805c6da,2020-04-24 10:53:09
内蒙古,东胜区,东胜区国土资源局国有土地使用权挂牌出让公告(东国土挂告字[2010]96号),(东国土挂告字[2010]96号),挂牌,2010/12/29,2010/12/29,2010-96-2KGD-A-13-04地块,54222平方米,民族街南辅路南、割蛇壕环路西、互通街东,70年,≤1.6,,,,百低价位、百小套型普通商品住房用地,900,655万元,3255万元,,2011年01月19土08时30分,2011年01月28土15时00分,东胜区国土资源局土地交易所,2011年01月26土15时00分,2011年01月26土15时00分,,东胜区国土资源局土地交易所,鄂尔多斯市东胜区国土资源局,王金霞,8329402,鄂尔多斯市东胜区非税收入管理局,工行东胜区支行,0612080129026488436,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=3666ed4f-3113-40a6-9245-c5c892ca9576&sitePath=,43c222b079b8a7c9301740cb2805c6da,2020-04-24 10:53:09
内蒙古,二连浩特市,二连浩特市国土资源局国有土地使用权挂牌出让公告(二国土资告字[2010]9号),(二国土资告字[2010]9号),挂牌,2010/12/29,2010/12/29,1,22480.73平方米,察哈尔街北、西环路东,30年,≤1.4,≤25,≥30,,其他商服用地,,300万元,1473万元,150万元,2011年01月21土08时00分,2011年01月30土17时00分,二连浩特市国土资源局,2011年01月28土17时30分,2011年01月30土17时30分,,二连浩特市国土资源局,二连浩特市国土资源局,赵璇、季仕承,0479—7521333,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=f18580fe-b921-4f8a-af47-1f1023a7ac52&sitePath=,ef800719cfdc0f978012e3b2cd42b2e7,2020-04-24 10:53:13
内蒙古,二连浩特市,二连浩特市国土资源局国有土地使用权挂牌出让公告(二国土资告字[2010]9号),(二国土资告字[2010]9号),挂牌,2010/12/29,2010/12/29,2,5205.9平方米,北疆街北、友谊路西,40年,≤1.4,≤30,≥30,,其他普通商品住房用地,,30万元,115万元,15万元,2011年01月21土08时00分,2011年01月30土17时00分,二连浩特市国土资源局,2011年01月28土17时30分,2011年01月30土17时30分,,二连浩特市国土资源局,二连浩特市国土资源局,赵璇、季仕承,0479—7521333,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=f18580fe-b921-4f8a-af47-1f1023a7ac52&sitePath=,ef800719cfdc0f978012e3b2cd42b2e7,2020-04-24 10:53:13
内蒙古,科尔沁右翼前旗,科右前旗国土资源局国有土地使用权挂牌出让公告(旗国土告字[2010]50号),(旗国土告字[2010]50号),挂牌,2010/12/29,2010/12/29,QQGP2010050,2522平方米,前旗阿力得尔苏木本街,10年,≤1.5,≤62,≥40,≤12,其他商服用地,,10万元,9.83万元,0.2万元,2011年01月19土08时30分,2011年01月28土16时00分,科右前旗国土资源局用地管理股,2011年01月26土16时00分,2011年01月26土17时00分,,科右前旗国土资源局用地管理股,科右前旗国土资源局用地管理股,牛红建,13704791228,内蒙古兴安盟科右前旗国土资源局,科右前旗信用联社柳树川分社,2801001229000000003200,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=74d3839b-b25c-496a-8099-3cc06f8b07a3&sitePath=,7fd16ad41716362bee7a72e195bf1529,2020-04-24 10:53:18
内蒙古,东胜区,东胜区国土资源局国有土地使用权挂牌出让公告(东国土挂告字[2010]97号),(东国土挂告字[2010]97号),挂牌,2010/12/29,2010/12/29,2010-97-1（A地块）,138062平方米,植物园范围内109国道南侧、滨河大道西侧、旅游专线北侧A地块,40年,<0.5,<30,>35,≤20,商服用地,,8283.72万元,8283.72万元,7.5万元/公顷,2011年01月18土08时30分,2011年01月27土16时00分,东胜经济开发区222室,2011年01月25土16时00分,2011年01月25土16时00分,,东胜经济开发区222室,,杨永亮刘瑞,83806078380993,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=81188560-b8c0-4559-9c5a-068045c02964&sitePath=,76733033087ed88c01ea2d31c8359022,2020-04-24 10:53:26
内蒙古,东胜区,东胜区国土资源局国有土地使用权挂牌出让公告(东国土挂告字[2010]97号),(东国土挂告字[2010]97号),挂牌,2010/12/29,2010/12/29,2010-97-2(B地块),125631平方米,植物园范围内109国道南侧、滨河大道西侧、旅游专线北侧B地块,40年,<0.5,<30,>35,≤20,商服用地,,7537.86万元,7537.86万元,7.5万元/公顷,2011年01月18土08时30分,2011年01月27土16时00分,东胜经济开发区222室,2011年01月25土16时00分,2011年01月25土16时00分,,东胜经济开发区222室,,杨永亮刘瑞,83806078380993,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=81188560-b8c0-4559-9c5a-068045c02964&sitePath=,76733033087ed88c01ea2d31c8359022,2020-04-24 10:53:26
内蒙古,东胜区,东胜区国土资源局国有土地使用权挂牌出让公告(东国土挂告字[2010]97号),(东国土挂告字[2010]97号),挂牌,2010/12/29,2010/12/29,2010-97-3(C地块),134110平方米,植物园范围内109国道南侧、滨河大道西侧、旅游专线北侧C地块,40年,<0.5,<30,>35,≤20,商服用地,,8046.6万元,8046.6万元,7.5万元/公顷,2011年01月18土08时30分,2011年01月27土16时00分,东胜经济开发区222室,2011年01月25土16时00分,2011年01月25土16时00分,,东胜经济开发区222室,,杨永亮刘瑞,83806078380993,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=81188560-b8c0-4559-9c5a-068045c02964&sitePath=,76733033087ed88c01ea2d31c8359022,2020-04-24 10:53:26
内蒙古,东胜区,东胜区国土资源局国有土地使用权挂牌出让公告(东国土挂告字[2010]97号),(东国土挂告字[2010]97号),挂牌,2010/12/29,2010/12/29,2010-97-4(D地块),73251平方米,植物园范围内109国道南侧、滨河大道西侧、旅游专线北侧D地块,40年,<0.5,<30,>35,≤20,商服用地,,4395.06万元,4395.06万元,7.5万元/公顷,2011年01月18土08时30分,2011年01月27土16时00分,东胜经济开发区222室,2011年01月25土16时00分,2011年01月25土16时00分,,东胜经济开发区222室,,杨永亮刘瑞,83806078380993,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=81188560-b8c0-4559-9c5a-068045c02964&sitePath=,76733033087ed88c01ea2d31c8359022,2020-04-24 10:53:26
内蒙古,乌达区,乌海市国土资源局乌达分局国有土地使用权挂牌出让公告(乌达国土资挂告字[2010]011号),(乌达国土资挂告字[2010]011号),挂牌,2010/12/29,2010/12/29,2010GB-11-020,283515平方米,乌达区团结路两侧，爱民街北,70年,≤1.4,,,,其他普通商品住房用地,,25516.35万元,25516.35万元,50万元,2011年01月12土09时00分,2011年01月25土16时00分,乌海市国土资源局一楼国土资源交易大厅,2011年01月19土18时00分,2011年01月20土18时00分,,乌海市国土资源局一楼国土资源交易大厅,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=66d0db3a-1335-48ab-a76f-32d2cc4d52ef&sitePath=,0130a03f0027616942291950071573d6,2020-04-24 10:53:28
内蒙古,乌达区,乌海市国土资源局乌达分局国有土地使用权挂牌出让公告(乌达国土资挂告字[2010]010号),(乌达国土资挂告字[2010]010号),挂牌,2010/12/29,2010/12/29,2010GB-10-19,294934.74平方米,乌达工业园区,50年,≥0.6,,,,工业用地,1035,800万元,2477.4518万元,20万元,2011年01月10土09时00分,2011年01月21土16时00分,乌海市国土资源局一楼国土资源交易大厅,2011年01月17土18时00分,2011年01月18土18时00分,,乌海市国土资源局一楼国土资源交易大厅,,,,,,,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=dbf047c2-f372-4473-8d05-7dcfbd59fea0&sitePath=,07fcc5c11a54309982d57c257c98a030,2020-04-24 10:53:34
内蒙古,阿荣旗,阿荣旗国土资源局国有土地使用权挂牌出让公告(阿政出告字[2010]035号),(阿政出告字[2010]035号),挂牌,2010/12/29,2010/12/29,10---067,1226.9平方米,新发乡东光村,40年,≥0.17,≥0.17,≥30,≤5,住宿餐饮用地,,5万元,19.1176万元,,2010年12月29土08时30分,2011年01月09土17时30分,阿荣旗国土资源局三楼用地股,2011年01月05土17时30分,2011年01月05土17时30分,,阿荣旗国土资源局,阿荣旗国土资源局,陈彩荣,0470---4215079,会计核算百心,工行,0607035809026496289,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=2b4177fb-e8d3-4987-9ff2-b0d12711c31d&sitePath=,d35de11a107b5ded5a76e33facb0f60d,2020-04-24 10:53:53
内蒙古,阿荣旗,阿荣旗国土资源局国有土地使用权挂牌出让公告(阿政出告字[2010]035号),(阿政出告字[2010]035号),挂牌,2010/12/29,2010/12/29,10--066,1657.1平方米,新发乡东光村,40年,≥0.2,≥0.2,≥30,≤5,住宿餐饮用地,,5万元,25.8209万元,,2010年12月29土08时30分,2011年01月09土00时00分,阿荣旗国土资源局三楼用地股,2011年01月05土17时30分,2011年01月05土17时30分,,阿荣旗国土资源局,阿荣旗国土资源局,陈彩荣,0470---4215079,会计核算百心,工行,0607035809026496289,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=2b4177fb-e8d3-4987-9ff2-b0d12711c31d&sitePath=,d35de11a107b5ded5a76e33facb0f60d,2020-04-24 10:53:53
